rating,date,variation,verified_reviews,feedback,review_tokens,score
5,30-Jul-18,Black  Dot,Easy to set-up and to use.,1,",set-up,,,use",0.4404
5,30-Jul-18,Black  Dot,It works great!!,1,"works,great,!",0.6892
4,30-Jul-18,White  Dot,I like having more Alexa devices in my house and the sales price on amazon prime day was too tempting.,1,"like,,,Alexa,devices,,,house,,,sales,price,,amazon,prime,day,,,tempting",0.4939
5,30-Jul-18,Black  Dot,PHENOMENAL,1,,0.0
5,30-Jul-18,White  Dot,I loved it does exactly what it says,1,"loved,,,exactly,,",0.5994
4,30-Jul-18,Black  Dot,I used it to control my smart home devices. Works great.,1,"used,,,control,,smart,home,devices,.,Works,great",0.7783
5,30-Jul-18,Black  Dot,Very convenient,1,,0.0
5,30-Jul-18,White  Dot,"Este producto llegó y a la semana se quedó sin olor, perdió toda su escencia, huele solo a alcohol",1,"producto,llegó,,,la,semana,se,quedó,sin,olor,,,perdió,toda,su,escencia,,,huele,solo,",-0.5574
5,30-Jul-18,White  Dot,Easy to set up Ready to use in minutes.,1,",set,,Ready,,use,,minutes",0.6597
4,30-Jul-18,White  Dot,Barry,1,,0.0
3,30-Jul-18,Black  Dot, ,1,,0.0
4,30-Jul-18,White  Dot,My three year old loves it.  Good for doing basic household tasks.  We're going to add a few smart outlets and bulbs.,1,"three,year,old,loves,,.,Good,,,basic,household,tasks,.,We,'re,going,,add,,,smart,outlets,,bulbs",0.8519
5,30-Jul-18,Black  Dot,Awesome device wish I bought one ages ago.,1,"device,wish,I,bought,one,ages,ago",0.7783
5,30-Jul-18,Black  Dot,love it,1,,0.6369
5,30-Jul-18,Black  Dot,"Perfect for kids, adults and everyone in between!!",1,",kids,,,adults,,everyone,,,!",0.6467
5,30-Jul-18,Black  Dot,"Listening to music, searching locations, checking time, looking up weather. There are many more task to learn. It was simple to set up.",1,",music,,,searching,locations,,,checking,time,,,looking,,weather,.,There,,many,,task,,learn,.,It,,simple,,set,",0.0
5,30-Jul-18,Black  Dot,"I do love these things, i have them running my entire home, TV, all my lights, my thermostat, my front door dead bolt, the cameras... and i love listening to npr. these things are well worth the value and they really shine once you stat adding smart devices and you can control your entire home like its right out of star trek.... I named mine computer to get the feel... but its amazing what you can do with these devices and smart systems.",1,",love,,things,,,,,,running,,entire,home,,,TV,,,,,lights,,,,thermostat,,,,front,door,dead,bolt,,,,cameras,...,,,love,listening,,npr,.,,things,,well,worth,,value,,,really,shine,,,stat,adding,smart,devices,,,,control,,entire,home,like,,right,,,star,trek,....,I,named,mine,computer,,get,,feel,...,,,amazing,,,,,,,devices,,smart,systems",0.9485
5,30-Jul-18,White  Dot,"Only complaint I have is that the sound quality isn't great. I mostly use it for commands though, and I have another dot hooked up to my stereo system to play music through. I have a couple friends that have a dot and don't mind the audio quality, but if you're bothered by that kind of thing I'd go with the full size echo or make sure you hook the do up to some larger speakers.",1,"complaint,I,,,,,sound,quality,,n't,great,.,I,mostly,use,,,commands,though,,,,I,,another,dot,hooked,,,,stereo,system,,play,music,,.,I,,,couple,friends,,,,dot,,,n't,mind,,audio,quality,,,,,,'re,bothered,,,kind,,thing,I,'d,go,,,full,size,echo,,make,sure,,hook,,,,,,larger,speakers",0.0008
4,29-Jul-18,Black  Dot,Good,1,,0.4404
5,29-Jul-18,Black  Dot,Nice little unit  no issues,1,"little,unit,",0.2212
5,31-Jul-18,Black  Dot,"The echo dot was easy to set up and use. It helps provide music, etc. to small spaces and was just what I was looking for.",1,"echo,dot,,easy,,set,,,use,.,It,helps,provide,music,,,etc,.,,small,spaces,,,,,I,,looking,",0.6705
5,31-Jul-18,Black  Dot,"I set her up to play through our home theater system. So fat we are just using her for weather forecasts, cooking timers, and we really enjoy the music!",1,"set,,,,play,,,home,theater,system,.,So,fat,,,,using,,,weather,forecasts,,,cooking,timers,,,,,really,enjoy,,music",0.7339
5,31-Jul-18,White  Dot,Small device that my kids like to ask questions. Very handy friendly interactive,1,"device,,,kids,like,,ask,questions,.,Very,handy,friendly",0.7165
5,31-Jul-18,Black  Dot,beyond awesome,1,,0.6249
5,31-Jul-18,Black  Dot,I like that it responds every time. It was easy to set up.  I'm still learning what I can do with it. I may like a better speaker more.,1,"like,,,responds,every,time,.,It,,easy,,set,,.,I,'m,still,learning,,I,,,,,.,I,may,like,,better,speaker,",0.8689
5,31-Jul-18,Black  Dot,Family loved it!,1,"loved,",0.636
5,31-Jul-18,Black  Dot, ,1,,0.0
4,31-Jul-18,Black  Dot,I like how it will connect to bluetooth without an adapter like the Google. Only reason for 4 stars is volume level without external speaker. Easy to use.,1,"like,,,,connect,,bluetooth,without,,adapter,like,,Google,.,Only,reason,,4,stars,,volume,level,without,external,speaker,.,Easy,,use",0.3806
5,31-Jul-18,Black  Dot,Echos are great I have a few of them through out our home .  All in voice range to ask a question. Say a command to turn lights on or off. Or my favorite is play music all though the house.,1,",great,I,,,,,,,,,home,.,All,,voice,range,,ask,,question,.,Say,,command,,turn,lights,,,,.,Or,,favorite,,play,music,,though,,house",0.8591
5,31-Jul-18,Black  Dot,"Love it , this time it's a gift  for friend",1,",,,,time,,'s,,gift,",0.8834
5,30-Jul-18,Black  Dot,"Fantastic product, I use it as a smart home hub and to play music through speakers mainly, the customizable routines are so nice and very easy to program",1,"product,,,I,use,,,,smart,home,hub,,,play,music,,speakers,mainly,,,,customizable,routines,,,nice,,,easy,",0.9383
5,30-Jul-18,Black  Dot,Great,1,,0.6249
1,30-Jul-18,Black  Dot,"I am quite disappointed by this product.There clearly is a bug: half of the time I ask for a newsflash, two second after it starts, the whole thing stops and reboots for a couple of minutes. Same goes when I ask to play the radio. Also, many times it get confused when I ask to switch of &#34;the lights&#34;...as other items are also named the same, which is not true. Clearly no AI or natural language, very 'beta' stage still for me. Not impressed!",0,",quite,disappointed,,,product.There,clearly,,,bug,:,half,,,time,I,ask,,,newsflash,,,two,second,,,starts,,,,whole,thing,stops,,reboots,,,couple,,minutes,.,Same,goes,,I,ask,,play,,radio,.,Also,,,many,times,,get,confused,,I,ask,,switch,,&,#,34,;,,lights,&,#,34,;,...,,,items,,also,named,,,,,,,,true,.,Clearly,,AI,,natural,language,,,,'beta,',stage,still,,,.,Not,impressed",-0.6418
5,30-Jul-18,Black  Dot,Love this thing works great and kids love it to,1,",thing,works,great,,kids,love,",0.926
5,30-Jul-18,Black  Dot,Love it.. makes the simple things in life simpler,1,",..,makes,,simple,things,,life",0.6369
5,30-Jul-18,Black  Dot,"I am really enjoying the many different features on my Alexa, especially listening to music and audio books",1,",really,enjoying,,many,different,features,,,Alexa,,,especially,listening,,music,,audio",0.5709
5,30-Jul-18,Black  Dot,Echo Dot is a wonderful invention. We love it. Alexa is so smart.,1,"Dot,,,wonderful,invention,.,We,love,,.,Alexa,,,smart",0.908
5,30-Jul-18,Black  Dot,"Alarm and music, information the weather",1,",music,,,information,",-0.34
5,30-Jul-18,White  Dot,Love it! Very helpful,1,",!,Very",0.8217
5,30-Jul-18,Black  Dot,Good but it’s pretty low,1,",,’,,pretty",0.5574
5,30-Jul-18,Black  Dot,"Alarm, calendar, reminders",1,",,calendar,,",-0.34
5,30-Jul-18,Black  Dot,"I have had the echo dot for about two weeks and am having fun with it. I set morning alarms, check the weather, have Alexa play various music (I bought inexpensive speakers to connect for better sound), and I'm learning her skills. A little tricky to connect to wifi initially, but after some trial and error it connected, and has stayed connected. So far, super satisfied. Will be buying one for my mother and one for my office.",1,",,,echo,dot,,,two,weeks,,,,fun,,,.,I,set,morning,alarms,,,check,,weather,,,,Alexa,play,various,music,(,I,bought,inexpensive,speakers,,connect,,better,sound,),,,,I,'m,learning,,skills,.,A,little,tricky,,connect,,wifi,initially,,,,,,trial,,error,,connected,,,,,stayed,connected,.,So,far,,,super,satisfied,.,Will,,buying,one,,,mother,,one,,,office",0.8862
5,30-Jul-18,Black  Dot,I AM COMPLETELY IN LOVE. DOES ABSOLUTELY EVERYTHING AND IS SO AMAZING AND GREAT,1,"AM,COMPLETELY,IN,LOVE,.,DOES,ABSOLUTELY,EVERYTHING,AND,IS,SO,AMAZING,AND",0.9317
2,30-Jul-18,Black  Dot,Nope. Still a lot to be improved. For most of the things we ask.. It says.. Hmmmm.. I dont know that.,0,".,Still,,lot,,,improved,.,For,,,,things,,ask,..,It,says,..,Hmmmm,..,I,dont,know,",0.4767
3,30-Jul-18,Black  Dot,The speaker could be better...,1,"speaker,could,,better",0.0
5,30-Jul-18,White  Dot,I love it!!,1,"love,,!",0.6988
5,30-Jul-18,Black  Dot,3rd Dot. Love it!,1,"Dot,.,Love,",0.6696
5,30-Jul-18,White  Dot,works like any other one!,1,"like,,,one",0.4199
5,30-Jul-18,Black  Dot,Love my new Alexa. She works great so far.,1,",new,Alexa,.,She,works,great,,far",0.8519
4,30-Jul-18,Black  Dot,I bought the echo dot while it was on sale for prime day and I was excited when it came in the next day. I set it up immediately and everything worked perfectly fine. The set up was easy and straight forward which I really appreciated because I am terrible with technology. The only reason why I am not satisfied with my purchase is because of the fact that I can't use the Echo Dot for more than 15 minutes without it disconnecting from the internet. I am connected to both 2.4GHZ and 5GHZ wifi links and neither works. It's very frustrating because I am not getting my use out of the Echo Dot and I really wish I could. If any one has had the same problems or has any solution please let me know!,1,"bought,,echo,dot,,,,,sale,,prime,day,,I,,excited,,,came,,,next,day,.,I,set,,,immediately,,everything,worked,perfectly,fine,.,The,set,,,easy,,straight,forward,,I,really,appreciated,,I,,terrible,,technology,.,The,,reason,,I,,,satisfied,,,purchase,,,,,fact,,I,ca,n't,use,,Echo,Dot,,,,15,minutes,without,,disconnecting,,,internet,.,I,,connected,,,2.4GHZ,,5GHZ,wifi,links,,neither,works,.,It,'s,,frustrating,,I,,,getting,,use,,,,Echo,Dot,,I,really,wish,I,could,.,If,,one,,,,,problems,,,,solution,please,let,,know",0.9072
5,30-Jul-18,Black  Dot,I got this for dad on father's Day!  He was tickled with it!,1,"got,,,dad,,father,'s,Day,!,He,,tickled,,",0.0
5,30-Jul-18,White  Dot,Nice product,1,,0.4215
5,30-Jul-18,Black  Dot,Love my echo. Love playing music in my room,1,",echo,.,Love,playing,music,,",0.8807
5,30-Jul-18,Black  Dot,"Still getting used to Alexa, but I think she's a keeper!",1,"getting,used,,Alexa,,,,I,think,,'s,,keeper",0.0
4,30-Jul-18,White  Dot,Works good for the most part. You ask it some questions and she says she doesn’t know. I thought she was supposed to know everything,1,"good,,,,part,.,You,ask,,,questions,,,says,,,’,,know,.,I,thought,,,supposed,,know",0.4404
5,30-Jul-18,Black  Dot,my new best friend :),1,"new,best,friend,:",0.886
5,30-Jul-18,Black  Dot,Absolutely love it!!!!,1,"love,,!,!,!",0.7691
4,30-Jul-18,Black  Dot,I liked linking two more rooms in the home,1,"liked,linking,two,,rooms,,",0.4215
5,30-Jul-18,Black  Dot,I LOVE ALEXA!! SHE ROCKS!!!,1,"LOVE,ALEXA,!,!,SHE,ROCKS,!,!",0.7482
4,30-Jul-18,Black  Dot,"I had some trouble with my echo dot when I first got it because of internet connection issues. After doing research online I saw from some other people that they had trouble with the 2nd generation Echo Dot. However, the same weekend I took a trip and brought my Echo Dot along to the hotel where it seemed to work just fine. Now back home, the internet connection has seemed to have gotten through it's little rough patch and I haven't had any problems since. So, if you are having connection issues with an Echo Dot then it is probably the internet and not the device.",1,",,trouble,,,echo,dot,,I,first,got,,,,internet,connection,issues,.,After,,research,online,I,saw,,,,people,,,,trouble,,,2nd,generation,Echo,Dot,.,However,,,,,weekend,I,took,,trip,,brought,,Echo,Dot,along,,,hotel,,,seemed,,work,,fine,.,Now,back,home,,,,internet,connection,,seemed,,,gotten,,,'s,little,rough,patch,,I,,n't,,,problems,since,.,So,,,,,,,connection,issues,,,Echo,Dot,,,,probably,,internet,,,,device",-0.3274
5,30-Jul-18,Black  Dot,Small size works great in our sunroom.,1,"size,works,great,,,sunroom",0.6249
4,30-Jul-18,White  Dot,I like it and it’s helful but it can only do certain thongs that is supported by amazon.,1,"like,,,,’,,helful,,,,,,certain,thongs,,,supported,,amazon",0.8126
1,30-Jul-18,Black  Dot,"I reached out to Amazon, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  Customer service couldn't help they basically told me to contact Sprint to assist.  So Echo does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for.",0,"reached,,,Amazon,,,,,device,wanted,,sync,,phone,number,,,would,,allow,,,said,,number,,already,,use,.,Customer,service,could,n't,help,,basically,told,,,contact,Sprint,,assist,.,So,Echo,,,bare,minimum,without,access,,,phone,,set,,,,,,kind,,pointless,,,,pay,",-0.5165
3,30-Jul-18,Black  Dot,"It won’t work as a blue tooth speaker with my tv,it connects but won’t work",1,",’,,work,,,blue,tooth,speaker,,,tv,,,,connects,,,’,",0.0
4,30-Jul-18,Black  Dot,"I've only got to use it for a couple of weeks before having to go into the hospital, but had good time with it for the short time I did use it. It was fun trying to use Alexa",1,"'ve,,got,,use,,,,couple,,weeks,,,,go,,,hospital,,,,,good,time,,,,,short,time,I,,use,,.,It,,fun,trying,,use",0.8519
5,30-Jul-18,Black  Dot,"This was an impulse buy but turns out I really enjoy my new dot. My grands love requesting songs and playing games. I like listening to my audible selection, keeping up with my to do lists and discovering new Alexa skills. Fun and practical, my echo dot has been a surprisingly welcome addition to my home.",1,",,impulse,buy,,turns,,I,really,enjoy,,new,dot,.,My,grands,love,requesting,songs,,playing,games,.,I,like,listening,,,audible,selection,,,keeping,,,,,,lists,,discovering,new,Alexa,skills,.,Fun,,practical,,,,echo,dot,,,,surprisingly,welcome,addition,,,home",0.9822
5,30-Jul-18,Black  Dot,Great product at a great price.,1,"product,,,great,price",0.8481
4,30-Jul-18,Black  Dot,My son loves his Echo Dot.,1,"son,loves,,Echo,Dot",0.5719
5,30-Jul-18,Black  Dot,Love these.  Great in the bathroom to listen to the news during showering.  Or listen to CNN live with Serius SM.,1,",.,Great,,,bathroom,,listen,,,news,,showering,.,Or,listen,,CNN,live,,Serius,SM",0.8519
5,30-Jul-18,White  Dot,I like it alot. I connected it so I can play my Pandora and I asked about the weather & time every morning. I got rid of my old fashioned digitol clock because I can have my music play Unlimited on this. I'm going to ask it about vacations and a few other things once I get more comfortable with it. Definitely worth the money.,1,"like,,alot,.,I,connected,,,I,,play,,Pandora,,I,asked,,,weather,&,time,every,morning,.,I,got,rid,,,old,fashioned,digitol,clock,,I,,,,music,play,Unlimited,,,.,I,'m,going,,ask,,,vacations,,,,,things,,I,get,,comfortable,,,.,Definitely,worth,,money",0.9331
